epoch,loss
0,0.3787879943847656
1,0.2605333924293518
2,0.23928917944431305
3,0.21947741508483887
4,0.2259993851184845
5,0.22366730868816376
6,0.2213645577430725
7,0.222451850771904
8,0.21555422246456146
9,0.2208959460258484
10,0.21778668463230133
11,0.2070174217224121
12,0.22107885777950287
13,0.2234828621149063
14,0.20635846257209778
